"code.source","code.target","Relationship","adjustment","group.id"
292520,5148,"n:1","1992 to 1988",NA
292610,5148,"n:1","1992 to 1988",NA
292620,5148,"n:1","1992 to 1988",NA
292690,5148,"n:1","1992 to 1988",NA
292700,5148,"n:1","1992 to 1988",NA
292800,5148,"n:1","1992 to 1988",NA
292910,5148,"n:1","1992 to 1988",NA
292990,5148,"n:1","1992 to 1988",NA
293010,5154,"n:1","1992 to 1988",NA
293020,5154,"n:1","1992 to 1988",NA
293030,5154,"n:1","1992 to 1988",NA
293040,5154,"n:1","1992 to 1988",NA
293090,5154,"n:1","1992 to 1988",NA
293100,5139,"n:n","1992 to 1988",12
293100,5155,"n:n","1992 to 1988",12
293100,5156,"n:n","1992 to 1988",12
293100,5157,"n:n","1992 to 1988",12
293100,5226,"n:n","1992 to 1988",12
293100,5232,"n:n","1992 to 1988",12
293100,5234,"n:n","1992 to 1988",12
293100,5235,"n:n","1992 to 1988",12
293100,5236,"n:n","1992 to 1988",12
293100,5238,"n:n","1992 to 1988",12
293100,5243,"n:n","1992 to 1988",12
293100,5249,"n:n","1992 to 1988",12
293100,5322,"n:n","1992 to 1988",12
293100,5331,"n:n","1992 to 1988",12
293100,5922,"n:n","1992 to 1988",12
293100,5986,"n:n","1992 to 1988",12
293100,8821,"n:n","1992 to 1988",12
293211,5156,"n:1","1992 to 1988",12
293212,5156,"n:1","1992 to 1988",12
293213,5156,"n:1","1992 to 1988",12
293219,5156,"n:1","1992 to 1988",12
293221,5156,"n:1","1992 to 1988",12
293229,5156,"n:1","1992 to 1988",12
293290,5139,"n:n","1992 to 1988",12
293290,5155,"n:n","1992 to 1988",12
293290,5156,"n:n","1992 to 1988",12
293290,5157,"n:n","1992 to 1988",12
293290,5226,"n:n","1992 to 1988",12
293290,5232,"n:n","1992 to 1988",12
293290,5234,"n:n","1992 to 1988",12
293290,5235,"n:n","1992 to 1988",12
293290,5236,"n:n","1992 to 1988",12
293290,5238,"n:n","1992 to 1988",12
293290,5243,"n:n","1992 to 1988",12
293290,5249,"n:n","1992 to 1988",12
293290,5322,"n:n","1992 to 1988",12
293290,5331,"n:n","1992 to 1988",12
293290,5922,"n:n","1992 to 1988",12
293290,5986,"n:n","1992 to 1988",12
293290,8821,"n:n","1992 to 1988",12
293311,5157,"n:1","1992 to 1988",12
293319,5157,"n:1","1992 to 1988",12
293321,5157,"n:1","1992 to 1988",12
293329,5157,"n:1","1992 to 1988",12
293331,5157,"n:1","1992 to 1988",12
293339,5157,"n:1","1992 to 1988",12
293340,5157,"n:1","1992 to 1988",12
293351,5157,"n:1","1992 to 1988",12
293359,5139,"n:n","1992 to 1988",12
293359,5155,"n:n","1992 to 1988",12
293359,5156,"n:n","1992 to 1988",12
293359,5157,"n:n","1992 to 1988",12
293359,5226,"n:n","1992 to 1988",12
293359,5232,"n:n","1992 to 1988",12
293359,5234,"n:n","1992 to 1988",12
293359,5235,"n:n","1992 to 1988",12
293359,5236,"n:n","1992 to 1988",12
293359,5238,"n:n","1992 to 1988",12
293359,5243,"n:n","1992 to 1988",12
293359,5249,"n:n","1992 to 1988",12
293359,5322,"n:n","1992 to 1988",12
293359,5331,"n:n","1992 to 1988",12
293359,5415,"n:n","1992 to 1988",12
293359,5922,"n:n","1992 to 1988",12
293359,5986,"n:n","1992 to 1988",12
293359,8821,"n:n","1992 to 1988",12
293361,5157,"n:1","1992 to 1988",12
293369,5157,"n:1","1992 to 1988",12
293371,5156,"n:1","1992 to 1988",12
293379,5156,"n:1","1992 to 1988",12
293390,5157,"n:n","1992 to 1988",12
293390,5415,"n:n","1992 to 1988",12
293410,5157,"n:1","1992 to 1988",12
293420,5157,"n:1","1992 to 1988",12
293430,5157,"n:1","1992 to 1988",12
293490,5139,"n:n","1992 to 1988",12
293490,5155,"n:n","1992 to 1988",12
293490,5156,"n:n","1992 to 1988",12
293490,5157,"n:n","1992 to 1988",12
293490,5226,"n:n","1992 to 1988",12
293490,5232,"n:n","1992 to 1988",12
293490,5234,"n:n","1992 to 1988",12
293490,5235,"n:n","1992 to 1988",12
293490,5236,"n:n","1992 to 1988",12
293490,5238,"n:n","1992 to 1988",12
293490,5243,"n:n","1992 to 1988",12
293490,5249,"n:n","1992 to 1988",12
293490,5322,"n:n","1992 to 1988",12
293490,5331,"n:n","1992 to 1988",12
293490,5415,"n:n","1992 to 1988",12
293490,5922,"n:n","1992 to 1988",12
293490,5986,"n:n","1992 to 1988",12
293490,8821,"n:n","1992 to 1988",12
293500,5158,"1:1","1992 to 1988",NA
293610,5411,"n:1","1992 to 1988",NA
293621,5411,"n:1","1992 to 1988",NA
293622,5411,"n:1","1992 to 1988",NA
293623,5411,"n:1","1992 to 1988",NA
293624,5411,"n:1","1992 to 1988",NA
293625,5411,"n:1","1992 to 1988",NA
293626,5411,"n:1","1992 to 1988",NA
293627,5411,"n:1","1992 to 1988",NA
293628,5411,"n:1","1992 to 1988",NA
293629,5411,"n:1","1992 to 1988",NA
293690,5411,"n:1","1992 to 1988",NA
293710,5157,"n:n","1992 to 1988",12
293710,5415,"n:n","1992 to 1988",12
293721,5415,"n:1","1992 to 1988",12
293722,5415,"n:1","1992 to 1988",12
293729,5415,"n:1","1992 to 1988",12
293791,5157,"n:n","1992 to 1988",12
293791,5415,"n:n","1992 to 1988",12
293792,5415,"n:1","1992 to 1988",12
293799,5139,"n:n","1992 to 1988",12
293799,5157,"n:n","1992 to 1988",12
293799,5415,"n:n","1992 to 1988",12
293810,5416,"n:1","1992 to 1988",12
293890,5416,"n:1","1992 to 1988",12
293910,5414,"n:1","1992 to 1988",1
293921,5414,"n:1","1992 to 1988",1
293929,5414,"n:1","1992 to 1988",1
293930,5414,"n:1","1992 to 1988",1
293940,5414,"n:1","1992 to 1988",1
293950,5414,"n:1","1992 to 1988",1
293960,5414,"n:1","1992 to 1988",1
293970,5414,"n:1","1992 to 1988",1
293990,5414,"n:1","1992 to 1988",1
294000,5169,"n:1","1992 to 1988",NA
294110,5413,"n:1","1992 to 1988",NA
294120,5413,"n:1","1992 to 1988",NA
294130,5413,"n:1","1992 to 1988",NA
294140,5413,"n:1","1992 to 1988",NA
294150,5413,"n:1","1992 to 1988",NA
294190,5413,"n:1","1992 to 1988",NA
294200,5169,"n:1","1992 to 1988",NA
300110,5416,"n:n","1992 to 1988",12
300110,5419,"n:n","1992 to 1988",12
300110,5421,"n:n","1992 to 1988",12
300110,5422,"n:n","1992 to 1988",12
300110,5423,"n:n","1992 to 1988",12
300110,5429,"n:n","1992 to 1988",12
300110,5822,"n:n","1992 to 1988",12
300110,5829,"n:n","1992 to 1988",12
300110,5989,"n:n","1992 to 1988",12
300110,6552,"n:n","1992 to 1988",12
300110,8939,"n:n","1992 to 1988",12
300120,5416,"n:n","1992 to 1988",12
300120,5419,"n:n","1992 to 1988",12
300120,5421,"n:n","1992 to 1988",12
300120,5422,"n:n","1992 to 1988",12
300120,5423,"n:n","1992 to 1988",12
300120,5429,"n:n","1992 to 1988",12
300120,5822,"n:n","1992 to 1988",12
300120,5829,"n:n","1992 to 1988",12
300120,5989,"n:n","1992 to 1988",12
300120,6552,"n:n","1992 to 1988",12
300120,8939,"n:n","1992 to 1988",12
300190,5416,"n:n","1992 to 1988",12
300190,5419,"n:n","1992 to 1988",12
300190,5421,"n:n","1992 to 1988",12
300190,5422,"n:n","1992 to 1988",12
300190,5423,"n:n","1992 to 1988",12
300190,5429,"n:n","1992 to 1988",12
300190,5822,"n:n","1992 to 1988",12
300190,5829,"n:n","1992 to 1988",12
300190,5989,"n:n","1992 to 1988",12
300190,6552,"n:n","1992 to 1988",12
300190,8939,"n:n","1992 to 1988",12
300210,5416,"n:n","1992 to 1988",12
300210,5419,"n:n","1992 to 1988",12
300210,5421,"n:n","1992 to 1988",12
300210,5422,"n:n","1992 to 1988",12
300210,5423,"n:n","1992 to 1988",12
300210,5429,"n:n","1992 to 1988",12
300210,5822,"n:n","1992 to 1988",12
300210,5829,"n:n","1992 to 1988",12
300210,5989,"n:n","1992 to 1988",12
300210,6552,"n:n","1992 to 1988",12
300210,8939,"n:n","1992 to 1988",12
300220,5416,"n:n","1992 to 1988",12
300220,5419,"n:n","1992 to 1988",12
300220,5421,"n:n","1992 to 1988",12
300220,5422,"n:n","1992 to 1988",12
300220,5423,"n:n","1992 to 1988",12
300220,5429,"n:n","1992 to 1988",12
300220,5822,"n:n","1992 to 1988",12
300220,5829,"n:n","1992 to 1988",12
300220,5989,"n:n","1992 to 1988",12
300220,6552,"n:n","1992 to 1988",12
300220,8939,"n:n","1992 to 1988",12
300231,5416,"n:n","1992 to 1988",12
300231,5419,"n:n","1992 to 1988",12
300231,5421,"n:n","1992 to 1988",12
300231,5422,"n:n","1992 to 1988",12
300231,5423,"n:n","1992 to 1988",12
300231,5429,"n:n","1992 to 1988",12
300231,5822,"n:n","1992 to 1988",12
300231,5829,"n:n","1992 to 1988",12
300231,5989,"n:n","1992 to 1988",12
300231,6552,"n:n","1992 to 1988",12
300231,8939,"n:n","1992 to 1988",12
300239,5416,"n:n","1992 to 1988",12
300239,5419,"n:n","1992 to 1988",12
300239,5421,"n:n","1992 to 1988",12
300239,5422,"n:n","1992 to 1988",12
300239,5423,"n:n","1992 to 1988",12
300239,5429,"n:n","1992 to 1988",12
300239,5822,"n:n","1992 to 1988",12
300239,5829,"n:n","1992 to 1988",12
300239,5989,"n:n","1992 to 1988",12
300239,6552,"n:n","1992 to 1988",12
300239,8939,"n:n","1992 to 1988",12
300290,5416,"n:n","1992 to 1988",12
300290,5419,"n:n","1992 to 1988",12
300290,5421,"n:n","1992 to 1988",12
300290,5422,"n:n","1992 to 1988",12
300290,5423,"n:n","1992 to 1988",12
300290,5429,"n:n","1992 to 1988",12
300290,5822,"n:n","1992 to 1988",12
300290,5829,"n:n","1992 to 1988",12
300290,5989,"n:n","1992 to 1988",12
300290,6552,"n:n","1992 to 1988",12
300290,8939,"n:n","1992 to 1988",12
300310,5416,"n:n","1992 to 1988",12
300310,5419,"n:n","1992 to 1988",12
300310,5421,"n:n","1992 to 1988",12
300310,5422,"n:n","1992 to 1988",12
300310,5423,"n:n","1992 to 1988",12
300310,5429,"n:n","1992 to 1988",12
300310,5822,"n:n","1992 to 1988",12
300310,5829,"n:n","1992 to 1988",12
300310,5989,"n:n","1992 to 1988",12
300310,6552,"n:n","1992 to 1988",12
300310,8939,"n:n","1992 to 1988",12
300320,5416,"n:n","1992 to 1988",12
300320,5419,"n:n","1992 to 1988",12
300320,5421,"n:n","1992 to 1988",12
300320,5422,"n:n","1992 to 1988",12
300320,5423,"n:n","1992 to 1988",12
300320,5429,"n:n","1992 to 1988",12
300320,5822,"n:n","1992 to 1988",12
300320,5829,"n:n","1992 to 1988",12
300320,5989,"n:n","1992 to 1988",12
300320,6552,"n:n","1992 to 1988",12
300320,8939,"n:n","1992 to 1988",12
300331,5416,"n:n","1992 to 1988",12
300331,5419,"n:n","1992 to 1988",12
300331,5421,"n:n","1992 to 1988",12
300331,5422,"n:n","1992 to 1988",12
300331,5423,"n:n","1992 to 1988",12
300331,5429,"n:n","1992 to 1988",12
300331,5822,"n:n","1992 to 1988",12
300331,5829,"n:n","1992 to 1988",12
300331,5989,"n:n","1992 to 1988",12
300331,6552,"n:n","1992 to 1988",12
300331,8939,"n:n","1992 to 1988",12
300339,5416,"n:n","1992 to 1988",12
300339,5419,"n:n","1992 to 1988",12
300339,5421,"n:n","1992 to 1988",12
300339,5422,"n:n","1992 to 1988",12
300339,5423,"n:n","1992 to 1988",12
300339,5429,"n:n","1992 to 1988",12
300339,5822,"n:n","1992 to 1988",12
300339,5829,"n:n","1992 to 1988",12
300339,5989,"n:n","1992 to 1988",12
300339,6552,"n:n","1992 to 1988",12
300339,8939,"n:n","1992 to 1988",12
300340,5416,"n:n","1992 to 1988",12
300340,5419,"n:n","1992 to 1988",12
300340,5421,"n:n","1992 to 1988",12
300340,5422,"n:n","1992 to 1988",12
300340,5423,"n:n","1992 to 1988",12
300340,5429,"n:n","1992 to 1988",12
300340,5822,"n:n","1992 to 1988",12
300340,5829,"n:n","1992 to 1988",12
300340,5989,"n:n","1992 to 1988",12
300340,6552,"n:n","1992 to 1988",12
300340,8939,"n:n","1992 to 1988",12
300390,5416,"n:n","1992 to 1988",12
300390,5419,"n:n","1992 to 1988",12
300390,5421,"n:n","1992 to 1988",12
300390,5422,"n:n","1992 to 1988",12
300390,5423,"n:n","1992 to 1988",12
300390,5429,"n:n","1992 to 1988",12
300390,5822,"n:n","1992 to 1988",12
300390,5829,"n:n","1992 to 1988",12
300390,5989,"n:n","1992 to 1988",12
300390,6552,"n:n","1992 to 1988",12
300390,8939,"n:n","1992 to 1988",12
300410,5416,"n:n","1992 to 1988",12
300410,5419,"n:n","1992 to 1988",12
300410,5421,"n:n","1992 to 1988",12
300410,5422,"n:n","1992 to 1988",12
300410,5423,"n:n","1992 to 1988",12
300410,5429,"n:n","1992 to 1988",12
300410,5822,"n:n","1992 to 1988",12
300410,5829,"n:n","1992 to 1988",12
300410,5989,"n:n","1992 to 1988",12
300410,6552,"n:n","1992 to 1988",12
300410,8939,"n:n","1992 to 1988",12
300420,5416,"n:n","1992 to 1988",12
300420,5419,"n:n","1992 to 1988",12
300420,5421,"n:n","1992 to 1988",12
300420,5422,"n:n","1992 to 1988",12
300420,5423,"n:n","1992 to 1988",12
300420,5429,"n:n","1992 to 1988",12
300420,5822,"n:n","1992 to 1988",12
300420,5829,"n:n","1992 to 1988",12
300420,5989,"n:n","1992 to 1988",12
300420,6552,"n:n","1992 to 1988",12
300420,8939,"n:n","1992 to 1988",12
300431,5416,"n:n","1992 to 1988",12
300431,5419,"n:n","1992 to 1988",12
300431,5421,"n:n","1992 to 1988",12
300431,5422,"n:n","1992 to 1988",12
300431,5423,"n:n","1992 to 1988",12
300431,5429,"n:n","1992 to 1988",12
300431,5822,"n:n","1992 to 1988",12
300431,5829,"n:n","1992 to 1988",12
300431,5989,"n:n","1992 to 1988",12
300431,6552,"n:n","1992 to 1988",12
300431,8939,"n:n","1992 to 1988",12
300432,5416,"n:n","1992 to 1988",12
300432,5419,"n:n","1992 to 1988",12
300432,5421,"n:n","1992 to 1988",12
300432,5422,"n:n","1992 to 1988",12
300432,5423,"n:n","1992 to 1988",12
300432,5429,"n:n","1992 to 1988",12
300432,5822,"n:n","1992 to 1988",12
300432,5829,"n:n","1992 to 1988",12
300432,5989,"n:n","1992 to 1988",12
300432,6552,"n:n","1992 to 1988",12
300432,8939,"n:n","1992 to 1988",12
300439,5416,"n:n","1992 to 1988",12
300439,5419,"n:n","1992 to 1988",12
300439,5421,"n:n","1992 to 1988",12
300439,5422,"n:n","1992 to 1988",12
300439,5423,"n:n","1992 to 1988",12
300439,5429,"n:n","1992 to 1988",12
300439,5822,"n:n","1992 to 1988",12
300439,5829,"n:n","1992 to 1988",12
300439,5989,"n:n","1992 to 1988",12
300439,6552,"n:n","1992 to 1988",12
300439,8939,"n:n","1992 to 1988",12
300440,5416,"n:n","1992 to 1988",12
300440,5419,"n:n","1992 to 1988",12
300440,5421,"n:n","1992 to 1988",12
300440,5422,"n:n","1992 to 1988",12
300440,5423,"n:n","1992 to 1988",12
300440,5429,"n:n","1992 to 1988",12
300440,5822,"n:n","1992 to 1988",12
300440,5829,"n:n","1992 to 1988",12
300440,5989,"n:n","1992 to 1988",12
300440,6552,"n:n","1992 to 1988",12
300440,8939,"n:n","1992 to 1988",12
300450,5416,"n:n","1992 to 1988",12
300450,5419,"n:n","1992 to 1988",12
300450,5421,"n:n","1992 to 1988",12
300450,5422,"n:n","1992 to 1988",12
300450,5423,"n:n","1992 to 1988",12
300450,5429,"n:n","1992 to 1988",12
300450,5822,"n:n","1992 to 1988",12
300450,5829,"n:n","1992 to 1988",12
300450,5989,"n:n","1992 to 1988",12
300450,6552,"n:n","1992 to 1988",12
300450,8939,"n:n","1992 to 1988",12
300490,5416,"n:n","1992 to 1988",12
300490,5419,"n:n","1992 to 1988",12
300490,5421,"n:n","1992 to 1988",12
300490,5422,"n:n","1992 to 1988",12
300490,5423,"n:n","1992 to 1988",12
300490,5429,"n:n","1992 to 1988",12
300490,5822,"n:n","1992 to 1988",12
300490,5829,"n:n","1992 to 1988",12
300490,5989,"n:n","1992 to 1988",12
300490,6552,"n:n","1992 to 1988",12
300490,8939,"n:n","1992 to 1988",12
300510,5416,"n:n","1992 to 1988",12
300510,5419,"n:n","1992 to 1988",12
300510,5421,"n:n","1992 to 1988",12
300510,5422,"n:n","1992 to 1988",12
300510,5423,"n:n","1992 to 1988",12
300510,5429,"n:n","1992 to 1988",12
300510,5822,"n:n","1992 to 1988",12
300510,5829,"n:n","1992 to 1988",12
300510,5989,"n:n","1992 to 1988",12
300510,6552,"n:n","1992 to 1988",12
300510,8722,"n:n","1992 to 1988",12
300510,8939,"n:n","1992 to 1988",12
300590,5416,"n:n","1992 to 1988",12
300590,5419,"n:n","1992 to 1988",12
300590,5421,"n:n","1992 to 1988",12
300590,5422,"n:n","1992 to 1988",12
300590,5423,"n:n","1992 to 1988",12
300590,5429,"n:n","1992 to 1988",12
300590,5822,"n:n","1992 to 1988",12
300590,5829,"n:n","1992 to 1988",12
300590,5989,"n:n","1992 to 1988",12
300590,6552,"n:n","1992 to 1988",12
300590,8722,"n:n","1992 to 1988",12
300590,8939,"n:n","1992 to 1988",12
300610,5416,"n:n","1992 to 1988",12
300610,5419,"n:n","1992 to 1988",12
300610,5421,"n:n","1992 to 1988",12
300610,5422,"n:n","1992 to 1988",12
300610,5423,"n:n","1992 to 1988",12
300610,5429,"n:n","1992 to 1988",12
300610,5822,"n:n","1992 to 1988",12
300610,5829,"n:n","1992 to 1988",12
300610,5989,"n:n","1992 to 1988",12
300610,6552,"n:n","1992 to 1988",12
300610,8939,"n:n","1992 to 1988",12
300620,5416,"n:n","1992 to 1988",12
300620,5419,"n:n","1992 to 1988",12
300620,5421,"n:n","1992 to 1988",12
300620,5422,"n:n","1992 to 1988",12
300620,5423,"n:n","1992 to 1988",12
300620,5429,"n:n","1992 to 1988",12
300620,5822,"n:n","1992 to 1988",12
300620,5829,"n:n","1992 to 1988",12
300620,5989,"n:n","1992 to 1988",12
300620,6552,"n:n","1992 to 1988",12
300620,8939,"n:n","1992 to 1988",12
300630,5416,"n:n","1992 to 1988",12
300630,5419,"n:n","1992 to 1988",12
300630,5421,"n:n","1992 to 1988",12
300630,5422,"n:n","1992 to 1988",12
300630,5423,"n:n","1992 to 1988",12
300630,5429,"n:n","1992 to 1988",12
300630,5822,"n:n","1992 to 1988",12
300630,5829,"n:n","1992 to 1988",12
300630,5989,"n:n","1992 to 1988",12
300630,6552,"n:n","1992 to 1988",12
300630,8939,"n:n","1992 to 1988",12
300640,5416,"n:n","1992 to 1988",12
300640,5419,"n:n","1992 to 1988",12
300640,5421,"n:n","1992 to 1988",12
300640,5422,"n:n","1992 to 1988",12
300640,5423,"n:n","1992 to 1988",12
300640,5429,"n:n","1992 to 1988",12
300640,5822,"n:n","1992 to 1988",12
300640,5829,"n:n","1992 to 1988",12
300640,5989,"n:n","1992 to 1988",12
300640,6552,"n:n","1992 to 1988",12
300640,8939,"n:n","1992 to 1988",12
300650,5416,"n:n","1992 to 1988",12
300650,5419,"n:n","1992 to 1988",12
300650,5421,"n:n","1992 to 1988",12
300650,5422,"n:n","1992 to 1988",12
300650,5423,"n:n","1992 to 1988",12
300650,5429,"n:n","1992 to 1988",12
300650,5822,"n:n","1992 to 1988",12
300650,5829,"n:n","1992 to 1988",12
300650,5989,"n:n","1992 to 1988",12
300650,6552,"n:n","1992 to 1988",12
300650,8939,"n:n","1992 to 1988",12
300660,5416,"n:n","1992 to 1988",12
300660,5419,"n:n","1992 to 1988",12
300660,5421,"n:n","1992 to 1988",12
300660,5422,"n:n","1992 to 1988",12
300660,5423,"n:n","1992 to 1988",12
300660,5429,"n:n","1992 to 1988",12
300660,5822,"n:n","1992 to 1988",12
300660,5829,"n:n","1992 to 1988",12
300660,5989,"n:n","1992 to 1988",12
300660,6552,"n:n","1992 to 1988",12
300660,8939,"n:n","1992 to 1988",12
310100,2721,"1:1","1992 to 1988",NA
310210,5621,"n:1","1992 to 1988",NA
310221,5621,"n:1","1992 to 1988",NA
310229,5621,"n:1","1992 to 1988",NA
310230,5621,"n:1","1992 to 1988",NA
310240,5621,"n:1","1992 to 1988",NA
310250,2722,"1:1","1992 to 1988",NA
310260,5621,"n:1","1992 to 1988",NA
310270,5621,"n:1","1992 to 1988",NA
310280,5621,"n:1","1992 to 1988",NA
310290,5621,"n:1","1992 to 1988",NA
310310,5622,"n:1","1992 to 1988",NA
310320,5622,"n:1","1992 to 1988",NA
310390,5622,"n:1","1992 to 1988",NA
310410,2724,"n:n","1992 to 1988",13
310410,5623,"n:n","1992 to 1988",13
310420,5623,"n:1","1992 to 1988",13
310430,5623,"n:1","1992 to 1988",13
310490,2724,"n:n","1992 to 1988",13
310490,5623,"n:n","1992 to 1988",13
310510,5629,"n:1","1992 to 1988",NA
310520,5629,"n:1","1992 to 1988",NA
310530,5629,"n:1","1992 to 1988",NA
310540,5629,"n:1","1992 to 1988",NA
310551,5629,"n:1","1992 to 1988",NA
310559,5629,"n:1","1992 to 1988",NA
310560,5629,"n:1","1992 to 1988",NA
310590,5629,"n:1","1992 to 1988",NA
320110,5322,"n:1","1992 to 1988",12
320120,5322,"n:1","1992 to 1988",12
320130,5139,"n:n","1992 to 1988",12
320130,5155,"n:n","1992 to 1988",12
320130,5156,"n:n","1992 to 1988",12
320130,5157,"n:n","1992 to 1988",12
320130,5226,"n:n","1992 to 1988",12
320130,5232,"n:n","1992 to 1988",12
320130,5234,"n:n","1992 to 1988",12
320130,5235,"n:n","1992 to 1988",12
320130,5236,"n:n","1992 to 1988",12
320130,5238,"n:n","1992 to 1988",12
320130,5243,"n:n","1992 to 1988",12
320130,5249,"n:n","1992 to 1988",12
320130,5322,"n:n","1992 to 1988",12
320130,5331,"n:n","1992 to 1988",12
320130,5922,"n:n","1992 to 1988",12
320130,5986,"n:n","1992 to 1988",12
320130,8821,"n:n","1992 to 1988",12
320190,5139,"n:n","1992 to 1988",12
320190,5155,"n:n","1992 to 1988",12
320190,5156,"n:n","1992 to 1988",12
320190,5157,"n:n","1992 to 1988",12
320190,5226,"n:n","1992 to 1988",12
320190,5232,"n:n","1992 to 1988",12
320190,5234,"n:n","1992 to 1988",12
320190,5235,"n:n","1992 to 1988",12
320190,5236,"n:n","1992 to 1988",12
320190,5238,"n:n","1992 to 1988",12
320190,5243,"n:n","1992 to 1988",12
320190,5249,"n:n","1992 to 1988",12
320190,5322,"n:n","1992 to 1988",12
320190,5331,"n:n","1992 to 1988",12
320190,5922,"n:n","1992 to 1988",12
320190,5986,"n:n","1992 to 1988",12
320190,8821,"n:n","1992 to 1988",12
320210,5323,"n:1","1992 to 1988",NA
320290,5323,"n:1","1992 to 1988",NA
320300,5322,"n:1","1992 to 1988",12
320411,5311,"n:1","1992 to 1988",NA
320412,5311,"n:1","1992 to 1988",NA
320413,5311,"n:1","1992 to 1988",NA
320414,5311,"n:1","1992 to 1988",NA
320415,5311,"n:1","1992 to 1988",NA
320416,5311,"n:1","1992 to 1988",NA
320417,5311,"n:1","1992 to 1988",NA
320419,5311,"n:1","1992 to 1988",NA
320420,5312,"n:1","1992 to 1988",NA
320490,5312,"n:1","1992 to 1988",NA
320500,5312,"n:1","1992 to 1988",NA
320610,5331,"n:1","1992 to 1988",12
320620,5331,"n:1","1992 to 1988",12
320630,5331,"n:1","1992 to 1988",12
320641,5331,"n:1","1992 to 1988",12
320642,5331,"n:1","1992 to 1988",12
320643,5331,"n:1","1992 to 1988",12
320649,5331,"n:1","1992 to 1988",12
320650,5139,"n:n","1992 to 1988",12
320650,5155,"n:n","1992 to 1988",12
320650,5156,"n:n","1992 to 1988",12
320650,5157,"n:n","1992 to 1988",12
320650,5226,"n:n","1992 to 1988",12
320650,5232,"n:n","1992 to 1988",12
320650,5234,"n:n","1992 to 1988",12
320650,5235,"n:n","1992 to 1988",12
320650,5236,"n:n","1992 to 1988",12
320650,5238,"n:n","1992 to 1988",12
320650,5243,"n:n","1992 to 1988",12
320650,5249,"n:n","1992 to 1988",12
320650,5322,"n:n","1992 to 1988",12
320650,5331,"n:n","1992 to 1988",12
320650,5922,"n:n","1992 to 1988",12
320650,5986,"n:n","1992 to 1988",12
320650,8821,"n:n","1992 to 1988",12
320710,5335,"n:1","1992 to 1988",NA
320720,5335,"n:1","1992 to 1988",NA
320730,5335,"n:1","1992 to 1988",NA
320740,5335,"n:1","1992 to 1988",NA
320810,5334,"n:1","1992 to 1988",NA
320820,5334,"n:1","1992 to 1988",NA
320890,5334,"n:1","1992 to 1988",NA
320910,5334,"n:1","1992 to 1988",NA
320990,5334,"n:1","1992 to 1988",NA
321000,5334,"n:1","1992 to 1988",NA
321100,5335,"n:1","1992 to 1988",NA
321210,5334,"n:1","1992 to 1988",NA
321290,5334,"n:1","1992 to 1988",NA
321310,5335,"n:1","1992 to 1988",NA
321390,5335,"n:1","1992 to 1988",NA
321410,5335,"n:1","1992 to 1988",NA
321490,5335,"n:1","1992 to 1988",NA
321511,5332,"n:1","1992 to 1988",NA
321519,5332,"n:1","1992 to 1988",NA
321590,8959,"n:1","1992 to 1988",NA
330111,5513,"n:1","1992 to 1988",1
330112,5513,"n:1","1992 to 1988",1
330113,5513,"n:1","1992 to 1988",1
330114,5513,"n:1","1992 to 1988",1
330119,5513,"n:1","1992 to 1988",1
330121,5513,"n:1","1992 to 1988",1
330122,5513,"n:1","1992 to 1988",1
330123,5513,"n:1","1992 to 1988",1
330124,5513,"n:1","1992 to 1988",1
330125,5513,"n:1","1992 to 1988",1
330126,5513,"n:1","1992 to 1988",1
330129,5513,"n:1","1992 to 1988",1
330130,5513,"n:1","1992 to 1988",1
330190,2929,"n:n","1992 to 1988",1
330190,5513,"n:n","1992 to 1988",1
330210,5514,"n:1","1992 to 1988",1
330290,5514,"n:1","1992 to 1988",1
330300,5531,"1:1","1992 to 1988",NA
330410,5532,"n:1","1992 to 1988",NA
330420,5532,"n:1","1992 to 1988",NA
330430,5532,"n:1","1992 to 1988",NA
330491,5532,"n:1","1992 to 1988",NA
330499,5532,"n:1","1992 to 1988",NA
330510,5533,"n:1","1992 to 1988",NA
330520,5533,"n:1","1992 to 1988",NA
330530,5533,"n:1","1992 to 1988",NA
330590,5533,"n:1","1992 to 1988",NA
330610,5534,"n:1","1992 to 1988",14
330690,5534,"n:1","1992 to 1988",14
330710,5535,"n:1","1992 to 1988",NA
330720,5535,"n:1","1992 to 1988",NA
330730,5535,"n:1","1992 to 1988",NA
330741,5535,"n:1","1992 to 1988",NA
330749,5535,"n:1","1992 to 1988",NA
330790,5535,"n:1","1992 to 1988",NA
340111,5541,"n:1","1992 to 1988",NA
340119,5541,"n:1","1992 to 1988",NA
340120,5541,"n:1","1992 to 1988",NA
340211,5542,"n:1","1992 to 1988",NA
340212,5542,"n:1","1992 to 1988",NA
340213,5542,"n:1","1992 to 1988",NA
340219,5542,"n:1","1992 to 1988",NA
340220,5542,"n:1","1992 to 1988",NA
340290,5542,"n:1","1992 to 1988",NA
340311,5977,"n:1","1992 to 1988",NA
340319,5977,"n:1","1992 to 1988",NA
340391,5977,"n:1","1992 to 1988",NA
340399,5977,"n:1","1992 to 1988",NA
340410,5983,"n:1","1992 to 1988",NA
340420,5983,"n:1","1992 to 1988",NA
340490,5983,"n:1","1992 to 1988",NA
340510,5543,"n:1","1992 to 1988",NA
340520,5543,"n:1","1992 to 1988",NA
340530,5543,"n:1","1992 to 1988",NA
340540,5543,"n:1","1992 to 1988",NA
340590,5543,"n:1","1992 to 1988",NA
340600,8993,"n:1","1992 to 1988",NA
