code.after,code.before,Relationship,adjustment
210690,5514,n:n,1992 to 1988
220110,1110,n:1,1992 to 1988
220190,1110,n:1,1992 to 1988
220210,1110,n:1,1992 to 1988
220290,1110,n:1,1992 to 1988
220300,1123,1:1,1992 to 1988
220410,1121,n:1,1992 to 1988
220421,1121,n:1,1992 to 1988
220429,1121,n:1,1992 to 1988
220430,1121,n:1,1992 to 1988
220510,1121,n:1,1992 to 1988
220590,1121,n:1,1992 to 1988
220600,1122,1:1,1992 to 1988
220710,5121,n:1,1992 to 1988
220720,5121,n:1,1992 to 1988
220810,0989,n:n,1992 to 1988
220810,1124,n:n,1992 to 1988
220810,5514,n:n,1992 to 1988
220820,1124,n:1,1992 to 1988
220830,1124,n:1,1992 to 1988
220840,1124,n:1,1992 to 1988
220850,1124,n:1,1992 to 1988
220890,1124,n:1,1992 to 1988
220900,0984,n:1,1992 to 1988
230110,0814,n:1,1992 to 1988
230120,0814,n:1,1992 to 1988
230210,0812,n:1,1992 to 1988
230220,0812,n:1,1992 to 1988
230230,0812,n:1,1992 to 1988
230240,0812,n:1,1992 to 1988
230250,0812,n:1,1992 to 1988
230310,0815,n:1,1992 to 1988
230320,0815,n:1,1992 to 1988
230330,0815,n:1,1992 to 1988
230400,0813,n:1,1992 to 1988
230500,0813,n:1,1992 to 1988
230610,0813,n:1,1992 to 1988
230620,0813,n:1,1992 to 1988
230630,0813,n:1,1992 to 1988
230640,0813,n:1,1992 to 1988
230650,0813,n:1,1992 to 1988
230660,0813,n:1,1992 to 1988
230690,0813,n:1,1992 to 1988
230700,0819,n:1,1992 to 1988
230810,0811,n:1,1992 to 1988
230890,0811,n:1,1992 to 1988
230910,0819,n:1,1992 to 1988
230990,0819,n:1,1992 to 1988
240110,1211,1:1,1992 to 1988
240120,1212,1:1,1992 to 1988
240130,1213,1:1,1992 to 1988
240210,1221,1:1,1992 to 1988
240220,1222,1:1,1992 to 1988
240290,1223,n:1,1992 to 1988
240310,1223,n:1,1992 to 1988
240391,1223,n:1,1992 to 1988
240399,1223,n:1,1992 to 1988
250100,2783,1:1,1992 to 1988
250200,2742,1:1,1992 to 1988
250310,2741,n:1,1992 to 1988
250390,2741,n:1,1992 to 1988
250410,2782,n:1,1992 to 1988
250490,2782,n:1,1992 to 1988
250510,2733,n:1,1992 to 1988
250590,2733,n:1,1992 to 1988
250610,2785,n:1,1992 to 1988
250621,2785,n:1,1992 to 1988
250629,2785,n:1,1992 to 1988
250700,2782,n:1,1992 to 1988
250810,2782,n:1,1992 to 1988
250820,2782,n:1,1992 to 1988
250830,2782,n:1,1992 to 1988
250840,2782,n:1,1992 to 1988
250850,2782,n:1,1992 to 1988
250860,2782,n:1,1992 to 1988
250870,2782,n:1,1992 to 1988
250900,2789,n:1,1992 to 1988
251010,2723,n:1,1992 to 1988
251020,2723,n:1,1992 to 1988
251110,2789,n:1,1992 to 1988
251120,2789,n:1,1992 to 1988
251200,2789,n:1,1992 to 1988
251311,2772,n:1,1992 to 1988
251319,2772,n:1,1992 to 1988
251321,2772,n:1,1992 to 1988
251329,2772,n:1,1992 to 1988
251400,2731,n:1,1992 to 1988
251511,2731,n:1,1992 to 1988
251512,2731,n:1,1992 to 1988
251520,2731,n:1,1992 to 1988
251611,2731,n:1,1992 to 1988
251612,2731,n:1,1992 to 1988
251621,2731,n:1,1992 to 1988
251622,2731,n:1,1992 to 1988
251690,2731,n:1,1992 to 1988
251710,2734,n:1,1992 to 1988
251720,2734,n:1,1992 to 1988
251730,2734,n:1,1992 to 1988
251741,2734,n:1,1992 to 1988
251749,2734,n:1,1992 to 1988
251810,2782,n:1,1992 to 1988
251820,2782,n:1,1992 to 1988
251830,2782,n:1,1992 to 1988
251910,2782,n:1,1992 to 1988
251990,2782,n:1,1992 to 1988
252010,2732,n:1,1992 to 1988
252020,2732,n:1,1992 to 1988
252100,2732,n:1,1992 to 1988
252210,6611,n:1,1992 to 1988
252220,6611,n:1,1992 to 1988
252230,6611,n:1,1992 to 1988
252310,6612,n:1,1992 to 1988
252321,6612,n:1,1992 to 1988
252329,6612,n:1,1992 to 1988
252330,6612,n:1,1992 to 1988
252390,6612,n:1,1992 to 1988
252400,2784,1:1,1992 to 1988
252510,2785,n:1,1992 to 1988
252520,2785,n:1,1992 to 1988
252530,2785,n:1,1992 to 1988
252610,2789,n:1,1992 to 1988
252620,2789,n:1,1992 to 1988
252700,2785,n:n,1992 to 1988
252700,2789,n:n,1992 to 1988
252810,2789,n:1,1992 to 1988
252890,2789,n:1,1992 to 1988
252910,2785,n:1,1992 to 1988
252921,2785,n:1,1992 to 1988
252922,2785,n:1,1992 to 1988
252930,2785,n:1,1992 to 1988
253010,2789,n:1,1992 to 1988
253020,2785,n:n,1992 to 1988
253020,2789,n:n,1992 to 1988
253030,2785,n:n,1992 to 1988
253030,2789,n:n,1992 to 1988
253040,2785,n:n,1992 to 1988
253040,2789,n:n,1992 to 1988
253090,2785,n:n,1992 to 1988
253090,2789,n:n,1992 to 1988
260111,2815,1:1,1992 to 1988
260112,2816,1:1,1992 to 1988
260120,2814,1:1,1992 to 1988
260200,2877,1:1,1992 to 1988
260300,2831,1:1,1992 to 1988
260400,2841,1:1,1992 to 1988
260500,2879,n:1,1992 to 1988
260600,2851,1:1,1992 to 1988
260700,2874,1:1,1992 to 1988
260800,2875,1:1,1992 to 1988
260900,2876,1:1,1992 to 1988
261000,2879,n:1,1992 to 1988
261100,2879,n:1,1992 to 1988
261210,2861,1:1,1992 to 1988
261220,2862,1:1,1992 to 1988
261310,2878,n:1,1992 to 1988
261390,2878,n:1,1992 to 1988
261400,2878,n:1,1992 to 1988
261510,2878,n:1,1992 to 1988
261590,2878,n:1,1992 to 1988
261610,2891,n:1,1992 to 1988
261690,2891,n:1,1992 to 1988
261710,2879,n:1,1992 to 1988
261790,2879,n:1,1992 to 1988
261800,2786,n:1,1992 to 1988
261900,2786,n:1,1992 to 1988
262011,2881,n:1,1992 to 1988
262019,2881,n:1,1992 to 1988
262020,2881,n:1,1992 to 1988
262030,2881,n:1,1992 to 1988
262040,2881,n:1,1992 to 1988
262050,2881,n:1,1992 to 1988
262090,2881,n:n,1992 to 1988
262090,2892,n:n,1992 to 1988
262090,9710,n:n,1992 to 1988
262100,2786,n:n,1992 to 1988
262100,2881,n:n,1992 to 1988
270111,3211,1:1,1992 to 1988
270112,3212,n:1,1992 to 1988
270119,3212,n:1,1992 to 1988
270120,3221,1:1,1992 to 1988
270210,3222,n:1,1992 to 1988
270220,3222,n:1,1992 to 1988
270300,3223,1:1,1992 to 1988
270400,3250,1:1,1992 to 1988
270500,3450,1:1,1992 to 1988
270600,3352,n:1,1992 to 1988
270710,3352,n:1,1992 to 1988
270720,3352,n:1,1992 to 1988
270730,3352,n:1,1992 to 1988
270740,3352,n:1,1992 to 1988
270750,3352,n:1,1992 to 1988
270760,3352,n:1,1992 to 1988
270791,3352,n:1,1992 to 1988
270799,3352,n:1,1992 to 1988
270810,3353,n:1,1992 to 1988
270820,3353,n:1,1992 to 1988
270900,3330,1:1,1992 to 1988
271000,3341,1:n,1992 to 1988
271000,3342,1:n,1992 to 1988
271000,3343,1:n,1992 to 1988
271000,3344,1:n,1992 to 1988
271000,3345,1:n,1992 to 1988
271111,3431,1:1,1992 to 1988
271112,3421,1:1,1992 to 1988
271113,3425,1:1,1992 to 1988
271114,3441,1:1,1992 to 1988
271119,3442,1:1,1992 to 1988
271121,3432,1:1,1992 to 1988
271129,3449,1:1,1992 to 1988
271210,3351,n:1,1992 to 1988
271220,3351,n:1,1992 to 1988
271290,3351,n:1,1992 to 1988
271311,3354,n:1,1992 to 1988
271312,3354,n:1,1992 to 1988
271320,3354,n:1,1992 to 1988
271390,3354,n:1,1992 to 1988
271410,2789,n:1,1992 to 1988
271490,2789,n:1,1992 to 1988
271500,3354,n:1,1992 to 1988
271600,3510,1:1,1992 to 1988
280110,5222,n:1,1992 to 1988
280120,5222,n:1,1992 to 1988
280130,5222,n:1,1992 to 1988
280200,5222,n:1,1992 to 1988
280300,5221,1:1,1992 to 1988
280410,5222,n:1,1992 to 1988
280421,5222,n:1,1992 to 1988
280429,5222,n:1,1992 to 1988
280430,5222,n:1,1992 to 1988
280440,5222,n:1,1992 to 1988
280450,5222,n:1,1992 to 1988
280461,5222,n:1,1992 to 1988
280469,5222,n:1,1992 to 1988
280470,5222,n:1,1992 to 1988
280480,5222,n:1,1992 to 1988
280490,5222,n:1,1992 to 1988
280511,5222,n:1,1992 to 1988
280519,5222,n:1,1992 to 1988
280521,5222,n:1,1992 to 1988
280522,5222,n:1,1992 to 1988
280530,5222,n:1,1992 to 1988
280540,5222,n:1,1992 to 1988
280610,5223,n:1,1992 to 1988
280620,5223,n:1,1992 to 1988
280700,5223,n:1,1992 to 1988
280800,5223,n:1,1992 to 1988
280910,5223,n:1,1992 to 1988
280920,5223,n:1,1992 to 1988
281000,5223,n:1,1992 to 1988
281111,5223,n:1,1992 to 1988
281119,5223,n:1,1992 to 1988
281121,5223,n:1,1992 to 1988
281122,5223,n:1,1992 to 1988
281123,5223,n:1,1992 to 1988
281129,5223,n:1,1992 to 1988
281210,5224,n:1,1992 to 1988
281290,5224,n:1,1992 to 1988
281310,5224,n:1,1992 to 1988
281390,5224,n:1,1992 to 1988
281410,5226,n:1,1992 to 1988
281420,5226,n:1,1992 to 1988
281511,5226,n:1,1992 to 1988
281512,5226,n:1,1992 to 1988
281520,5226,n:1,1992 to 1988
281530,5226,n:1,1992 to 1988
281610,5226,n:1,1992 to 1988
281620,5226,n:1,1992 to 1988
281630,5226,n:1,1992 to 1988
281700,5225,n:1,1992 to 1988
281810,5226,n:1,1992 to 1988
281820,2852,1:1,1992 to 1988
281830,5226,n:1,1992 to 1988
281910,5225,n:1,1992 to 1988
281990,5225,n:1,1992 to 1988
282010,5225,n:1,1992 to 1988
282090,5225,n:1,1992 to 1988
282110,5225,n:1,1992 to 1988
282120,5225,n:1,1992 to 1988
282200,5225,n:1,1992 to 1988
282300,5225,n:1,1992 to 1988
282410,5225,n:1,1992 to 1988
282420,5225,n:1,1992 to 1988
282490,5225,n:1,1992 to 1988
282510,5226,n:1,1992 to 1988
282520,5226,n:1,1992 to 1988
282530,5226,n:1,1992 to 1988
282540,5226,n:1,1992 to 1988
282550,5226,n:1,1992 to 1988
282560,5226,n:1,1992 to 1988
282570,5226,n:1,1992 to 1988
282580,5226,n:1,1992 to 1988
282590,5139,n:n,1992 to 1988
282590,5155,n:n,1992 to 1988
282590,5156,n:n,1992 to 1988
282590,5157,n:n,1992 to 1988
282590,5226,n:n,1992 to 1988
282590,5232,n:n,1992 to 1988
282590,5234,n:n,1992 to 1988
282590,5235,n:n,1992 to 1988
282590,5236,n:n,1992 to 1988
282590,5238,n:n,1992 to 1988
282590,5243,n:n,1992 to 1988
282590,5249,n:n,1992 to 1988
282590,5322,n:n,1992 to 1988
282590,5331,n:n,1992 to 1988
282590,5922,n:n,1992 to 1988
282590,5986,n:n,1992 to 1988
282590,8821,n:n,1992 to 1988
282611,5231,n:1,1992 to 1988
282612,5231,n:1,1992 to 1988
282619,5231,n:1,1992 to 1988
282620,5231,n:1,1992 to 1988
282630,5231,n:1,1992 to 1988
282690,5231,n:1,1992 to 1988
282710,5232,n:1,1992 to 1988
282720,5232,n:1,1992 to 1988
282731,5232,n:1,1992 to 1988
282732,5232,n:1,1992 to 1988
282733,5232,n:1,1992 to 1988
282734,5232,n:1,1992 to 1988
282735,5232,n:1,1992 to 1988
282736,5232,n:1,1992 to 1988
282737,5139,n:n,1992 to 1988
282737,5155,n:n,1992 to 1988
282737,5156,n:n,1992 to 1988
282737,5157,n:n,1992 to 1988
282737,5226,n:n,1992 to 1988
282737,5232,n:n,1992 to 1988
282737,5234,n:n,1992 to 1988
282737,5235,n:n,1992 to 1988
282737,5236,n:n,1992 to 1988
282737,5238,n:n,1992 to 1988
282737,5243,n:n,1992 to 1988
282737,5249,n:n,1992 to 1988
282737,5322,n:n,1992 to 1988
282737,5331,n:n,1992 to 1988
282737,5922,n:n,1992 to 1988
282737,5986,n:n,1992 to 1988
282737,8821,n:n,1992 to 1988
282738,5139,n:n,1992 to 1988
282738,5155,n:n,1992 to 1988
282738,5156,n:n,1992 to 1988
282738,5157,n:n,1992 to 1988
282738,5226,n:n,1992 to 1988
282738,5232,n:n,1992 to 1988
282738,5234,n:n,1992 to 1988
282738,5235,n:n,1992 to 1988
282738,5236,n:n,1992 to 1988
282738,5238,n:n,1992 to 1988
282738,5243,n:n,1992 to 1988
282738,5249,n:n,1992 to 1988
282738,5322,n:n,1992 to 1988
282738,5331,n:n,1992 to 1988
282738,5922,n:n,1992 to 1988
282738,5986,n:n,1992 to 1988
282738,8821,n:n,1992 to 1988
282739,5139,n:n,1992 to 1988
282739,5155,n:n,1992 to 1988
282739,5156,n:n,1992 to 1988
282739,5157,n:n,1992 to 1988
282739,5226,n:n,1992 to 1988
282739,5232,n:n,1992 to 1988
282739,5234,n:n,1992 to 1988
282739,5235,n:n,1992 to 1988
282739,5236,n:n,1992 to 1988
282739,5238,n:n,1992 to 1988
282739,5243,n:n,1992 to 1988
282739,5249,n:n,1992 to 1988
282739,5322,n:n,1992 to 1988
282739,5331,n:n,1992 to 1988
282739,5922,n:n,1992 to 1988
282739,5986,n:n,1992 to 1988
282739,8821,n:n,1992 to 1988
282741,5232,n:1,1992 to 1988
282749,5139,n:n,1992 to 1988
282749,5155,n:n,1992 to 1988
282749,5156,n:n,1992 to 1988
282749,5157,n:n,1992 to 1988
282749,5226,n:n,1992 to 1988
282749,5232,n:n,1992 to 1988
282749,5234,n:n,1992 to 1988
282749,5235,n:n,1992 to 1988
282749,5236,n:n,1992 to 1988
282749,5238,n:n,1992 to 1988
282749,5243,n:n,1992 to 1988
282749,5249,n:n,1992 to 1988
282749,5322,n:n,1992 to 1988
282749,5331,n:n,1992 to 1988
282749,5922,n:n,1992 to 1988
282749,5986,n:n,1992 to 1988
282749,8821,n:n,1992 to 1988
282751,5232,n:1,1992 to 1988
282759,5232,n:1,1992 to 1988
282760,5139,n:n,1992 to 1988
282760,5155,n:n,1992 to 1988
282760,5156,n:n,1992 to 1988
282760,5157,n:n,1992 to 1988
282760,5226,n:n,1992 to 1988
282760,5232,n:n,1992 to 1988
282760,5234,n:n,1992 to 1988
282760,5235,n:n,1992 to 1988
282760,5236,n:n,1992 to 1988
282760,5238,n:n,1992 to 1988
282760,5243,n:n,1992 to 1988
282760,5249,n:n,1992 to 1988
282760,5322,n:n,1992 to 1988
282760,5331,n:n,1992 to 1988
282760,5922,n:n,1992 to 1988
282760,5986,n:n,1992 to 1988
282760,8821,n:n,1992 to 1988
282810,5233,n:1,1992 to 1988
282890,5233,n:1,1992 to 1988
282911,5233,n:1,1992 to 1988
282919,5233,n:1,1992 to 1988
282990,5233,n:1,1992 to 1988
283010,5234,n:1,1992 to 1988
283020,5234,n:1,1992 to 1988
283030,5234,n:1,1992 to 1988
283090,5139,n:n,1992 to 1988
283090,5155,n:n,1992 to 1988
283090,5156,n:n,1992 to 1988
283090,5157,n:n,1992 to 1988
283090,5226,n:n,1992 to 1988
283090,5232,n:n,1992 to 1988
283090,5234,n:n,1992 to 1988
283090,5235,n:n,1992 to 1988
283090,5236,n:n,1992 to 1988
283090,5238,n:n,1992 to 1988
283090,5243,n:n,1992 to 1988
283090,5249,n:n,1992 to 1988
283090,5322,n:n,1992 to 1988
283090,5331,n:n,1992 to 1988
283090,5922,n:n,1992 to 1988
283090,5986,n:n,1992 to 1988
283090,8821,n:n,1992 to 1988
283110,5234,n:1,1992 to 1988
283190,5234,n:1,1992 to 1988
283210,5234,n:1,1992 to 1988
283220,5234,n:1,1992 to 1988
283230,5234,n:1,1992 to 1988
283311,5234,n:1,1992 to 1988
283319,5234,n:1,1992 to 1988
283321,5234,n:1,1992 to 1988
283322,5234,n:1,1992 to 1988
283323,5234,n:1,1992 to 1988
283324,5234,n:1,1992 to 1988
283325,5234,n:1,1992 to 1988
283326,5234,n:1,1992 to 1988
283327,5234,n:1,1992 to 1988
283329,5139,n:n,1992 to 1988
283329,5155,n:n,1992 to 1988
283329,5156,n:n,1992 to 1988
283329,5157,n:n,1992 to 1988
283329,5226,n:n,1992 to 1988
283329,5232,n:n,1992 to 1988
283329,5234,n:n,1992 to 1988
283329,5235,n:n,1992 to 1988
283329,5236,n:n,1992 to 1988
283329,5238,n:n,1992 to 1988
283329,5243,n:n,1992 to 1988
283329,5249,n:n,1992 to 1988
283329,5322,n:n,1992 to 1988
283329,5331,n:n,1992 to 1988
283329,5922,n:n,1992 to 1988
283329,5986,n:n,1992 to 1988
283329,8821,n:n,1992 to 1988
283330,5234,n:1,1992 to 1988
283340,5234,n:1,1992 to 1988
283410,5235,n:1,1992 to 1988
283421,5235,n:1,1992 to 1988
283422,5139,n:n,1992 to 1988
283422,5155,n:n,1992 to 1988
283422,5156,n:n,1992 to 1988
283422,5157,n:n,1992 to 1988
283422,5226,n:n,1992 to 1988
283422,5232,n:n,1992 to 1988
283422,5234,n:n,1992 to 1988
283422,5235,n:n,1992 to 1988
283422,5236,n:n,1992 to 1988
283422,5238,n:n,1992 to 1988
283422,5243,n:n,1992 to 1988
283422,5249,n:n,1992 to 1988
283422,5322,n:n,1992 to 1988
283422,5331,n:n,1992 to 1988
283422,5922,n:n,1992 to 1988
283422,5986,n:n,1992 to 1988
283422,8821,n:n,1992 to 1988
283429,5139,n:n,1992 to 1988
283429,5155,n:n,1992 to 1988
283429,5156,n:n,1992 to 1988
283429,5157,n:n,1992 to 1988
283429,5226,n:n,1992 to 1988
283429,5232,n:n,1992 to 1988
283429,5234,n:n,1992 to 1988
283429,5235,n:n,1992 to 1988
283429,5236,n:n,1992 to 1988
283429,5238,n:n,1992 to 1988
283429,5243,n:n,1992 to 1988
283429,5249,n:n,1992 to 1988
283429,5322,n:n,1992 to 1988
283429,5331,n:n,1992 to 1988
283429,5922,n:n,1992 to 1988
283429,5986,n:n,1992 to 1988
283429,8821,n:n,1992 to 1988
283510,5236,n:1,1992 to 1988
283521,5236,n:1,1992 to 1988
283522,5236,n:1,1992 to 1988
283523,5236,n:1,1992 to 1988
283524,5236,n:1,1992 to 1988
283525,5236,n:1,1992 to 1988
283526,5236,n:1,1992 to 1988
283529,5236,n:1,1992 to 1988
283531,5236,n:1,1992 to 1988
283539,5139,n:n,1992 to 1988
283539,5155,n:n,1992 to 1988
283539,5156,n:n,1992 to 1988
283539,5157,n:n,1992 to 1988
283539,5226,n:n,1992 to 1988
283539,5232,n:n,1992 to 1988
283539,5234,n:n,1992 to 1988
283539,5235,n:n,1992 to 1988
283539,5236,n:n,1992 to 1988
283539,5238,n:n,1992 to 1988
283539,5243,n:n,1992 to 1988
283539,5249,n:n,1992 to 1988
283539,5322,n:n,1992 to 1988
283539,5331,n:n,1992 to 1988
283539,5922,n:n,1992 to 1988
283539,5986,n:n,1992 to 1988
283539,8821,n:n,1992 to 1988
283610,5237,n:1,1992 to 1988
283620,5237,n:1,1992 to 1988
283630,5237,n:1,1992 to 1988
283640,5237,n:1,1992 to 1988
283650,5237,n:1,1992 to 1988
283660,5237,n:1,1992 to 1988
283670,5237,n:1,1992 to 1988
283691,5237,n:1,1992 to 1988
283692,5237,n:1,1992 to 1988
283693,5237,n:1,1992 to 1988
283699,5237,n:1,1992 to 1988
283711,5238,n:1,1992 to 1988
283719,5139,n:n,1992 to 1988
283719,5155,n:n,1992 to 1988
283719,5156,n:n,1992 to 1988
283719,5157,n:n,1992 to 1988
283719,5226,n:n,1992 to 1988
283719,5232,n:n,1992 to 1988
283719,5234,n:n,1992 to 1988
283719,5235,n:n,1992 to 1988
283719,5236,n:n,1992 to 1988
283719,5238,n:n,1992 to 1988
283719,5243,n:n,1992 to 1988
283719,5249,n:n,1992 to 1988
283719,5322,n:n,1992 to 1988
283719,5331,n:n,1992 to 1988
283719,5922,n:n,1992 to 1988
283719,5986,n:n,1992 to 1988
283719,8821,n:n,1992 to 1988
283720,5139,n:n,1992 to 1988
283720,5155,n:n,1992 to 1988
283720,5156,n:n,1992 to 1988
283720,5157,n:n,1992 to 1988
283720,5226,n:n,1992 to 1988
283720,5232,n:n,1992 to 1988
283720,5234,n:n,1992 to 1988
283720,5235,n:n,1992 to 1988
283720,5236,n:n,1992 to 1988
283720,5238,n:n,1992 to 1988
283720,5243,n:n,1992 to 1988
283720,5249,n:n,1992 to 1988
283720,5322,n:n,1992 to 1988
283720,5331,n:n,1992 to 1988
283720,5922,n:n,1992 to 1988
283720,5986,n:n,1992 to 1988
283720,8821,n:n,1992 to 1988
283800,5139,n:n,1992 to 1988
283800,5155,n:n,1992 to 1988
283800,5156,n:n,1992 to 1988
283800,5157,n:n,1992 to 1988
283800,5226,n:n,1992 to 1988
283800,5232,n:n,1992 to 1988
283800,5234,n:n,1992 to 1988
283800,5235,n:n,1992 to 1988
283800,5236,n:n,1992 to 1988
283800,5238,n:n,1992 to 1988
283800,5243,n:n,1992 to 1988
283800,5249,n:n,1992 to 1988
283800,5322,n:n,1992 to 1988
283800,5331,n:n,1992 to 1988
283800,5922,n:n,1992 to 1988
283800,5986,n:n,1992 to 1988
283800,8821,n:n,1992 to 1988
283911,5238,n:1,1992 to 1988
283919,5238,n:1,1992 to 1988
283920,5238,n:1,1992 to 1988
283990,5238,n:1,1992 to 1988
284011,5238,n:1,1992 to 1988
284019,5238,n:1,1992 to 1988
284020,5238,n:1,1992 to 1988
284030,5238,n:1,1992 to 1988
284110,5243,n:1,1992 to 1988
284120,5243,n:1,1992 to 1988
284130,5243,n:1,1992 to 1988
284140,5139,n:n,1992 to 1988
284140,5155,n:n,1992 to 1988
284140,5156,n:n,1992 to 1988
284140,5157,n:n,1992 to 1988
284140,5226,n:n,1992 to 1988
284140,5232,n:n,1992 to 1988
284140,5234,n:n,1992 to 1988
284140,5235,n:n,1992 to 1988
284140,5236,n:n,1992 to 1988
284140,5238,n:n,1992 to 1988
284140,5243,n:n,1992 to 1988
284140,5249,n:n,1992 to 1988
284140,5322,n:n,1992 to 1988
284140,5331,n:n,1992 to 1988
284140,5922,n:n,1992 to 1988
284140,5986,n:n,1992 to 1988
284140,8821,n:n,1992 to 1988
284150,5139,n:n,1992 to 1988
284150,5155,n:n,1992 to 1988
284150,5156,n:n,1992 to 1988
284150,5157,n:n,1992 to 1988
284150,5226,n:n,1992 to 1988
284150,5232,n:n,1992 to 1988
284150,5234,n:n,1992 to 1988
284150,5235,n:n,1992 to 1988
284150,5236,n:n,1992 to 1988
284150,5238,n:n,1992 to 1988
284150,5243,n:n,1992 to 1988
284150,5249,n:n,1992 to 1988
284150,5322,n:n,1992 to 1988
284150,5331,n:n,1992 to 1988
284150,5922,n:n,1992 to 1988
284150,5986,n:n,1992 to 1988
284150,8821,n:n,1992 to 1988
284160,5243,n:1,1992 to 1988
284170,5243,n:1,1992 to 1988
284180,5243,n:1,1992 to 1988
284190,5243,n:1,1992 to 1988
284210,5139,n:n,1992 to 1988
284210,5155,n:n,1992 to 1988
284210,5156,n:n,1992 to 1988
284210,5157,n:n,1992 to 1988
284210,5226,n:n,1992 to 1988
284210,5232,n:n,1992 to 1988
284210,5234,n:n,1992 to 1988
284210,5235,n:n,1992 to 1988
284210,5236,n:n,1992 to 1988
284210,5238,n:n,1992 to 1988
284210,5243,n:n,1992 to 1988
284210,5249,n:n,1992 to 1988
284210,5322,n:n,1992 to 1988
284210,5331,n:n,1992 to 1988
284210,5922,n:n,1992 to 1988
284210,5986,n:n,1992 to 1988
284210,8821,n:n,1992 to 1988
284290,5139,n:n,1992 to 1988
284290,5155,n:n,1992 to 1988
284290,5156,n:n,1992 to 1988
284290,5157,n:n,1992 to 1988
284290,5226,n:n,1992 to 1988
284290,5232,n:n,1992 to 1988
284290,5234,n:n,1992 to 1988
284290,5235,n:n,1992 to 1988
284290,5236,n:n,1992 to 1988
284290,5238,n:n,1992 to 1988
284290,5243,n:n,1992 to 1988
284290,5249,n:n,1992 to 1988
284290,5322,n:n,1992 to 1988
284290,5331,n:n,1992 to 1988
284290,5922,n:n,1992 to 1988
284290,5986,n:n,1992 to 1988
284290,8821,n:n,1992 to 1988
284310,5243,n:1,1992 to 1988
284321,5243,n:1,1992 to 1988
284329,5243,n:1,1992 to 1988
284330,5243,n:1,1992 to 1988
284390,5139,n:n,1992 to 1988
284390,5155,n:n,1992 to 1988
284390,5156,n:n,1992 to 1988
284390,5157,n:n,1992 to 1988
284390,5226,n:n,1992 to 1988
284390,5232,n:n,1992 to 1988
284390,5234,n:n,1992 to 1988
284390,5235,n:n,1992 to 1988
284390,5236,n:n,1992 to 1988
284390,5238,n:n,1992 to 1988
284390,5243,n:n,1992 to 1988
284390,5249,n:n,1992 to 1988
284390,5322,n:n,1992 to 1988
284390,5331,n:n,1992 to 1988
284390,5922,n:n,1992 to 1988
284390,5986,n:n,1992 to 1988
284390,8821,n:n,1992 to 1988
284410,5251,n:1,1992 to 1988
284420,5251,n:1,1992 to 1988
284430,5251,n:1,1992 to 1988
284440,5251,n:1,1992 to 1988
284450,5251,n:1,1992 to 1988
284510,5259,n:1,1992 to 1988
284590,5259,n:1,1992 to 1988
284610,5259,n:1,1992 to 1988
284690,5259,n:1,1992 to 1988
284700,5249,n:1,1992 to 1988
284810,5139,n:n,1992 to 1988
284810,5155,n:n,1992 to 1988
284810,5156,n:n,1992 to 1988
284810,5157,n:n,1992 to 1988
284810,5226,n:n,1992 to 1988
284810,5232,n:n,1992 to 1988
284810,5234,n:n,1992 to 1988
284810,5235,n:n,1992 to 1988
284810,5236,n:n,1992 to 1988
284810,5238,n:n,1992 to 1988
284810,5243,n:n,1992 to 1988
284810,5249,n:n,1992 to 1988
284810,5322,n:n,1992 to 1988
284810,5331,n:n,1992 to 1988
284810,5922,n:n,1992 to 1988
284810,5986,n:n,1992 to 1988
284810,8821,n:n,1992 to 1988
284890,5139,n:n,1992 to 1988
284890,5155,n:n,1992 to 1988
284890,5156,n:n,1992 to 1988
284890,5157,n:n,1992 to 1988
284890,5226,n:n,1992 to 1988
284890,5232,n:n,1992 to 1988
284890,5234,n:n,1992 to 1988
284890,5235,n:n,1992 to 1988
284890,5236,n:n,1992 to 1988
284890,5238,n:n,1992 to 1988
284890,5243,n:n,1992 to 1988
284890,5249,n:n,1992 to 1988
284890,5322,n:n,1992 to 1988
284890,5331,n:n,1992 to 1988
284890,5922,n:n,1992 to 1988
284890,5986,n:n,1992 to 1988
284890,8821,n:n,1992 to 1988
284910,5249,n:1,1992 to 1988
284920,5249,n:1,1992 to 1988
284990,5139,n:n,1992 to 1988
284990,5155,n:n,1992 to 1988
284990,5156,n:n,1992 to 1988
284990,5157,n:n,1992 to 1988
284990,5226,n:n,1992 to 1988
284990,5232,n:n,1992 to 1988
284990,5234,n:n,1992 to 1988
284990,5235,n:n,1992 to 1988
284990,5236,n:n,1992 to 1988
284990,5238,n:n,1992 to 1988
284990,5243,n:n,1992 to 1988
284990,5249,n:n,1992 to 1988
284990,5322,n:n,1992 to 1988
284990,5331,n:n,1992 to 1988
284990,5922,n:n,1992 to 1988
284990,5986,n:n,1992 to 1988
284990,8821,n:n,1992 to 1988
285000,5139,n:n,1992 to 1988
285000,5155,n:n,1992 to 1988
285000,5156,n:n,1992 to 1988
285000,5157,n:n,1992 to 1988
285000,5226,n:n,1992 to 1988
285000,5232,n:n,1992 to 1988
285000,5234,n:n,1992 to 1988
285000,5235,n:n,1992 to 1988
285000,5236,n:n,1992 to 1988
285000,5238,n:n,1992 to 1988
285000,5243,n:n,1992 to 1988
285000,5249,n:n,1992 to 1988
285000,5322,n:n,1992 to 1988
285000,5331,n:n,1992 to 1988
285000,5922,n:n,1992 to 1988
285000,5986,n:n,1992 to 1988
